id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14481887,Hollywood Ocean Front Beach Rental,89317972,Mariela,,Hollywood,26.01266,-80.11554,Entire home/apt,135,6,21,2022-04-24,0.32,1,222,5,
15173962,"Spacious, 3rooms, beach: 0.2mile, F.Lauderdale",28939001,Olivier,,Fort Lauderdale,26.16438,-80.10062,Entire home/apt,213,3,140,2022-06-13,2.10,5,162,25,
15176357,New & decorated  privet Apartment,49213071,Maor,,Fort Lauderdale,26.18391,-80.12173,Entire home/apt,99,2,140,2020-04-06,2.08,15,17,0,
14486432,Impecable min airport/beach/shops,89365376,Nubia,,Plantation,26.12251,-80.24842,Private room,80,3,25,2022-05-20,0.35,1,351,2,
15186952,Mark Prince Apt 3 Monthly Rental,41740769,Mark,,Hallandale Beach,25.98991,-80.14343,Entire home/apt,60,30,12,2021-09-30,0.18,4,226,1,
14488722,2 BEDROOM SUITE JUST STEPS TO THE BEACH!!,12571387,Marco,,Hollywood,26.02479,-80.11696,Entire home/apt,146,2,178,2022-06-01,2.53,4,136,41,
15187386,Nice home in Hollywood,96413090,Felipe,,Hollywood,25.99865,-80.21696,Entire home/apt,125,8,0,,,1,0,0,
14506306,Little castle 3 bedrooms/3 baths,88171521,Val And Marie,,Miramar,25.99042,-80.30197,Private room,350,1,2,2020-01-05,0.03,2,0,0,
15201026,Standard King Size Bed Room,92680978,Elita,,Fort Lauderdale,26.12768,-80.10471,Private room,181,1,28,2022-05-31,0.42,7,89,16,
15205321,Beach Walk Resort De Lux B,32573006,Roberto,,Hallandale Beach,25.98655,-80.12308,Private room,189,2,0,,,5,123,0,
14523917,"Beautiful studio, free parking near aventura Mall!",249998,Sandra,,Hallandale Beach,25.99034,-80.13823,Entire home/apt,76,2,188,2022-06-14,2.72,2,318,35,
15206891,Newly Renovated 2 bedroom 2 bath Condo,96590417,Angelina,,Deerfield Beach,26.3184,-80.14676,Entire home/apt,119,28,37,2022-05-22,0.58,7,76,5,
14535150,Cozy Studio Private Entrance I Kitchen I Queen Bed,89899865,Andressa,,Margate,26.23711,-80.2199,Entire home/apt,90,3,46,2022-05-19,0.69,1,284,24,
14553202,Modern Luxury Beach Hotel 1 Bedroom Corner with Views 901,38781529,Jeffrey,,Fort Lauderdale,26.12953,-80.10446,Entire home/apt,199,2,31,2022-05-01,0.47,31,335,8,
15213147,Summer everyday,94424112,Elizabeth,,Hollywood,26.00783,-80.11678,Entire home/apt,275,7,1,2016-12-30,0.02,1,97,0,
14555620,Entire Apartment Hosted By Endless Summer VR - A1,90119256,Patrick,,Fort Lauderdale,26.11429,-80.16249,Entire home/apt,111,1,462,2022-06-01,6.50,11,129,56,
15222512,★MODERN LOFT★ LARGE CORNER UNIT Downtown✪Beach✪Art,17072525,Yanet,,Fort Lauderdale,26.11119,-80.1478,Entire home/apt,275,4,77,2022-05-31,1.12,2,221,12,
14570347,Chateau on the Lake - Quiet Private Room,90265208,Joyce,,Miramar,25.97283,-80.37033,Private room,300,2,14,2020-02-15,0.20,4,0,0,
15230577,Nice and Quiet 2 bedroom 2 bath condo,96590417,Angelina,,Deerfield Beach,26.31963,-80.14664,Entire home/apt,130,28,32,2022-04-13,0.49,7,74,6,
14594318,Private GetAway on the water - Quiet Private Room.,90265208,Joyce,,Miramar,25.97141,-80.37004,Private room,300,2,19,2020-03-02,0.27,4,0,0,
15231238,Gorgeous 2 Bedroom 2 Bath Condo,96590417,Angelina,,Deerfield Beach,26.31841,-80.14494,Entire home/apt,110,14,22,2022-01-19,0.39,7,45,2,
15238097,Casa Navarro on Las Olas Isles,79551923,Garrett & Kristen,,Fort Lauderdale,26.12101,-80.12343,Entire home/apt,995,3,54,2022-06-05,0.81,1,303,26,
14623745,Natural Park Like Setting RV  on fenced acreage,90778158,Debbie & Grady,,Coconut Creek,26.32043,-80.19494,Entire home/apt,79,1,224,2022-06-06,3.20,4,340,75,
14625171,Ocean Access Waterfront beauty!,29474227,Jennifer And Tullio :-),,Pompano Beach,26.24814,-80.09245,Entire home/apt,280,3,56,2022-05-29,0.84,3,303,14,
15248884,LunaSea Unit-2 Full 1 Bed / 1 Bath,80914824,Alan,,Fort Lauderdale,26.11106,-80.13875,Entire home/apt,65,1,317,2022-05-15,4.74,5,210,51,
14630025,Modern Luxury Beach Hotel 2 Bedroom with Oversized Patio 506,38781529,Jeffrey,,Fort Lauderdale,26.12934,-80.10503,Entire home/apt,275,2,44,2022-05-04,0.63,31,277,7,
14633002,Luxury Villa Paradiso few steps from the beach,59828848,Ghislain,,Fort Lauderdale,26.16677,-80.09963,Entire home/apt,750,7,67,2022-05-28,0.97,2,218,13,
15253542,Artistic Zen Home 5 min to the Hard Rock,97008207,Gregory,,Hollywood,26.01882,-80.19168,Entire home/apt,393,4,90,2022-03-31,1.44,1,239,6,
14653349,DEPARTAMENTO 2 CUARTOS 2 BAÑOS DE LUJO EN MIAMI,82575281,Dardo,,Hallandale Beach,25.98174,-80.14738,Entire home/apt,190,1,71,2022-06-03,1.03,3,268,32,
15258121,Very private.Good location.,55181867,Valeria,,Plantation,26.11909,-80.30067,Entire home/apt,96,3,74,2022-05-30,1.15,2,55,15,
15260906,Lovely Heated Pool home in Miramar.,70734254,Murphy & Janet,,Miramar,25.97795,-80.2254,Entire home/apt,310,3,162,2022-06-01,2.56,2,338,25,
14669930,Beautiful park like setting 1/1 on fenced acerage.,90778158,Debbie & Grady,,Coconut Creek,26.3209,-80.19459,Private room,78,1,126,2022-06-09,1.79,4,317,24,
14673559,"AMAZING!! 2 BEDROOM JR. SUITE, STEPS TO THE BEACH!",12571387,Marco,,Hollywood,26.02381,-80.11715,Entire home/apt,135,2,157,2022-05-22,2.23,4,164,40,
15269230,Marriott Ft Lauderdale Luxury 2BD villa sleeps 8,19056065,Tony,,Fort Lauderdale,26.12275,-80.10467,Entire home/apt,374,1,70,2022-06-06,1.09,4,33,16,
14693462,Stunning View & FULL Kitchen; Direct Sunset view!,91370695,Jessica,,Hollywood,26.01264,-80.11646,Entire home/apt,99,2,11,2022-04-13,0.17,2,365,4,
15269364,Marriott Ft Lauderdale Luxury 1BD villa sleeps 4,19056065,Tony,,Fort Lauderdale,26.12107,-80.10467,Entire home/apt,256,1,75,2022-06-10,1.09,4,28,12,
15270197,Mark Prince Apt 4 Monthly Rental,41740769,Mark,,Hallandale Beach,25.98949,-80.14472,Entire home/apt,60,30,19,2022-05-05,0.29,4,215,7,
14694325,Perfect Oceanfront Studio-DIRECT VIEW of Ocean,91370695,Jessica,,Hollywood,26.0119,-80.11654,Entire home/apt,138,2,2,2018-04-11,0.04,2,364,0,
15287378,Deluxe King Studio,65389940,Fortuna,,Fort Lauderdale,26.12816,-80.10545,Private room,171,1,3,2020-02-02,0.05,5,41,0,
15299409,"WHEN YOU'RE HERE IT'S ""ANOTHER DAY IN PARADISE""",95345600,Janet,,Fort Lauderdale,26.20715,-80.19042,Entire home/apt,266,3,36,2022-06-15,0.54,9,272,9,
15301553,South Florida in February -  Studio in Weston,69695870,Peter,,Weston,26.12387,-80.38359,Entire home/apt,107,2,1,2020-02-28,0.04,1,0,0,
14705186,Luxury 2-story Waterfront house with Pool & Tiki,91465364,Sunshine Vacation Rentals,,Deerfield Beach,26.30165,-80.08309,Entire home/apt,757,6,34,2022-06-05,0.49,10,286,3,
14710928,VERY BIG PRIVATE 1 BEDROOM APARTMENT FOR 2...POOL!,29345759,Jim,,Fort Lauderdale,26.10591,-80.13652,Entire home/apt,600,1,306,2019-07-29,4.33,7,51,0,
15307081,Luxurious Studio Perfectly Located!,19883342,Juan,,Hallandale Beach,25.98752,-80.12631,Entire home/apt,98,500,92,2018-04-12,1.33,1,365,0,
14718424,Bright & Open Waterfront Condo 1 Block from Beach,91604745,Patrick,,Pompano Beach,26.237743,-80.091957,Entire home/apt,150,30,10,2022-03-31,0.16,1,173,2,
15307798,Direct Intracoastal Location Spacious Beach Condo,24661067,Jennifer,,Hollywood,25.99956,-80.11937,Entire home/apt,77,13,15,2020-03-29,0.23,1,83,0,
14748528,Ocean view apartment. 2 bedroom,91734414,Azat,,Hallandale Beach,25.98602,-80.11997,Entire home/apt,3999,1,0,,,1,0,0,
15309784,Home Away from Home,90265208,Joyce,,Miramar,25.97368,-80.3763,Private room,300,1,0,,,4,0,0,
14767644,WOW!! APARTMENT FOR 4 JUST FEW STEPS TO THE BEACH!,12571387,Marco,,Hollywood,26.0232,-80.11693,Entire home/apt,109,2,124,2022-05-31,1.78,4,162,31,
15311479,Marriott Ft Lauderdale  Luxury Studio sleeps 4,19056065,Tony,,Fort Lauderdale,26.1213,-80.10497,Entire home/apt,184,1,181,2022-06-13,2.62,4,21,54,
15319971,Mid Century Modern Gem ON intracoastal and beach!,59905183,Benjamin,,Fort Lauderdale,26.13089,-80.10833,Entire home/apt,200,90,0,,,1,358,0,
14783901,Tata's Hollywood Vacation Home Pool & Free Golf,10380573,Chris,,Hollywood,26.00892,-80.18643,Entire home/apt,280,6,57,2022-06-13,0.82,1,246,6,
14784527,REDUCED RATES NOW - 1 BEDROOM-TERRACE & POOL Apt#1,92300341,Thomas,,Wilton Manors,26.15398,-80.1471,Entire home/apt,120,4,35,2022-06-04,0.57,7,233,8,
15320810,"Vacation Village at Bonaventure: 2-BR, Sleeps 8",27042710,Igor,,Weston,26.12691,-80.37318,Entire home/apt,225,5,6,2021-08-15,0.14,13,184,2,
14787408,RIGHT AT HOME IN THE HEART OF EVERYTHING,1433887,Daniel,,Wilton Manors,26.15753,-80.12825,Private room,63,2,77,2022-05-02,1.11,3,178,14,
15322076,"Big Studio, Best of Hollywood, Pet Friendly!!  O6",4610224,Happiness,,Hollywood,26.00899,-80.13958,Entire home/apt,99,1,115,2022-04-09,1.74,4,361,4,
14806681,Studio apt. Close to downtown  covered parking.,92511736,Paul,,Fort Lauderdale,26.11075,-80.15865,Entire home/apt,50,1,226,2022-06-15,5.35,1,154,70,
15323479,"Gorgeous Getaway Close to Beach, Pet friendly!! O2",4610224,Happiness,,Hollywood,26.00907,-80.13854,Private room,65,1,64,2022-03-14,0.96,4,365,2,
15324246,Perfect Cozy Room  (#O3),4610224,Happiness,,Hollywood,26.00788,-80.13811,Private room,40,1,45,2022-04-14,0.68,4,365,6,
14818276,"Private Room, Bathroom & Kitchenette -POOL CLOSED",92626381,Lenka,,Pompano Beach,26.22454,-80.11943,Private room,73,1,60,2022-05-07,0.91,1,340,17,
15324808,Retreat Close To Beach!  (#O4),4610224,Happiness,,Hollywood,26.00837,-80.13816,Private room,65,1,40,2022-03-28,0.60,4,365,7,
14827890,TOWNHOUSE (ocean 1 min walk) for 6 people +,58386800,Eugenia,,Hollywood,26.00922,-80.117,Entire home/apt,159,30,29,2022-03-31,0.45,2,218,5,
15325151,Spacious Ocean Front 2 Bedroom Apartment,1334146,Fabiola,,Hollywood,25.99409,-80.11681,Entire home/apt,230,30,0,,,1,313,0,
14836959,BY THE SEA VACATION VILLAS 4 BED WATERFRONT/POOL,42613715,By The Sea Vacation Villas,,Fort Lauderdale,26.16429,-80.10884,Entire home/apt,385,4,43,2022-04-29,0.68,17,336,7,
15333550,Pompano Beach Getaway,96277895,Karine,,Pompano Beach,26.25552,-80.09808,Entire home/apt,182,3,121,2022-05-17,1.77,1,251,35,
14840025,Standard 2 Double Full Size Beds Room,92680978,Elita,,Fort Lauderdale,26.12768,-80.10471,Private room,213,1,2,2021-07-27,0.05,7,50,1,
14852978,BY THE SEA VACATION VILLAS 3 BED WATERFRONT/ POOL,42613715,By The Sea Vacation Villas,,Fort Lauderdale,26.17523,-80.10364,Entire home/apt,390,4,21,2022-05-31,0.34,17,159,4,
15377198,Audrey Place Unit 1,98207511,Michael,,Wilton Manors,26.16229,-80.13557,Entire home/apt,150,28,12,2022-02-23,0.24,1,0,5,
14853267,BY THE SEA VACATION VILLAS 5 BED WATERFRONT/POOL,42613715,By The Sea Vacation Villas,,Pompano Beach,26.22494,-80.09964,Entire home/apt,567,4,39,2022-06-15,0.61,17,250,11,
14853737,HEATED POOL!  Walk to LBTS Beach & Restaurants!,14501987,Andy,,Lauderdale By The Sea,26.19509,-80.10153,Entire home/apt,352,7,57,2022-05-08,0.82,19,252,10,
15391196,Western Broward beauty spot,98419691,Patricia,,Tamarac,26.21685,-80.26771,Private room,75,1,0,,,1,178,0,
14853815,BY THE SEA VACATION VILLAS 4 BED/POOL/ WALK TO ALL,42613715,By The Sea Vacation Villas,,Lauderdale By The Sea,26.19069,-80.09769,Entire home/apt,385,4,35,2022-05-20,0.55,17,295,9,
15391273,⭐️VOTED#1 VILLA-OVERSIZED POOL/B-BALL CT MIAMI/FLL⛱,29537330,Dan/ Gio,,Hollywood,26.01336,-80.18235,Entire home/apt,1926,3,111,2022-06-12,1.64,32,329,15,
14853937,BY THE SEA VACATION VILLAS 4 BED/POOL/ WALK TO ALL,42613715,By The Sea Vacation Villas,,Lauderdale By The Sea,26.1905,-80.09692,Entire home/apt,357,4,53,2022-05-10,0.82,17,309,11,
15411844,"AllUNeed Fun, Game Time, & Private Room",62171822,Tica,,Miramar,25.98274,-80.25203,Entire home/apt,173,2,3,2022-03-27,0.94,1,252,3,
15617128,Downtown Cozy Loft,35824981,Nichole,,Fort Lauderdale,26.11783,-80.14704,Entire home/apt,140,2,153,2022-05-30,2.25,4,277,30,
15419461,Quiet Private Room - With Water Views,90265208,Joyce,,Miramar,25.97184,-80.37859,Private room,100,1,6,2020-02-22,0.18,4,0,0,
15423348,1bedroom1bath with lots of goods,88171521,Val And Marie,,Miramar,25.99089,-80.30309,Private room,117,1,2,2018-05-15,0.03,2,0,0,
15640488,Comfortable bedroom with queen bed near the Drive.,1433887,Daniel,,Wilton Manors,26.16304,-80.13559,Private room,55,2,77,2022-06-14,1.16,3,164,17,
15429417,Summer Beach Home w/Pool & Workspace+All Amenities,98909290,Rosa,,Hollywood,26.01369,-80.22652,Entire home/apt,150,2,121,2022-04-11,1.85,3,259,12,
15649232,76 Exclusive 3 bedrooms apartment w/ Amazing View,14310639,Enrico,,Hallandale Beach,25.98589,-80.1223,Entire home/apt,304,2,54,2022-04-10,0.82,112,41,3,
15664979,Head West  for  Country Club Living!,20506083,Marcia,,Tamarac,26.18577,-80.22456,Private room,45,30,2,2018-02-06,0.04,1,358,0,
15445385,Paradise by the Sea,29238622,Elin And Ben,,Fort Lauderdale,26.16607,-80.10048,Entire home/apt,419,3,27,2022-03-01,0.40,2,44,1,
15703402,THE TIDES OCEANFRONT 2/2 ON 9TH FL,2001930,Dmitri,,Hollywood,25.98751,-80.11886,Entire home/apt,335,14,0,,,51,364,0,
15461647,"Tropical Dream, private Oasis,Walk to Wilton Drive",1557618,Claudia,,Wilton Manors,26.16248,-80.12894,Entire home/apt,329,3,90,2022-05-23,1.33,3,182,17,
15704927,"Spacious 1BR w/ Full Kitchen & King Size Bed ""Mar""",44100387,Patricia,,Hollywood,26.01537,-80.15194,Entire home/apt,95,3,35,2022-05-08,0.51,7,191,3,
15483755,630B FLL Studio- 1.5 mi to Beach & Las Olas Blvd,8487141,Victoria Park Vacation Rentals,,Fort Lauderdale,26.13117,-80.12365,Entire home/apt,100,1,301,2022-05-28,4.43,20,44,48,
15705844,TROPICAL GARDEN APARTMENT JUST 2 BLOCKS TO BEACH,95345600,Janet,,Lauderdale By The Sea,26.18979,-80.09762,Entire home/apt,224,3,25,2022-01-10,0.39,9,254,6,
15484231,Stunning One Bedroom Unit on Ocean dr.,32802656,Alex,,Hallandale Beach,25.9847,-80.12028,Entire home/apt,180,2,18,2021-02-28,0.27,2,262,0,
15734617,"Include parking, cozy",101664225,Juan C,,Margate,26.22806,-80.21043,Private room,30,2,100,2022-06-01,1.54,2,179,2,
15751455,Spacious Waterfront Guesthouse,101812920,Caesar,,Wilton Manors,26.15156,-80.14723,Entire home/apt,117,5,12,2020-08-06,0.19,1,79,0,
15771022,DREAM BEACH HOUSE! 2BR Next to OCEAN & BOARDWALK!,101987548,Nicole,,Hollywood,26.01011,-80.11878,Entire home/apt,263,3,145,2022-05-17,2.18,1,316,25,
15500039,Beautiful OASIS house 2 miles to the beach,76425762,Denise,,Deerfield Beach,26.30906,-80.0893,Entire home/apt,250,4,5,2021-03-31,0.08,2,240,0,
15774576,"Rejuvenating Getaway, Bungalow-vibes",42428000,Stephanie,,Wilton Manors,26.15655,-80.1422,Entire home/apt,179,5,44,2022-05-31,0.81,1,58,1,
15507801,"Big backyard for entertaining close to beach, Golf",99625163,Claude,,Pompano Beach,26.2526,-80.09469,Entire home/apt,261,7,44,2022-05-29,0.65,1,233,9,
15780351,Luxurious Waterfront Mediterranean Mansion,102065167,Athena Meir,,Fort Lauderdale,26.1156,-80.11978,Entire home/apt,3595,4,9,2022-01-16,0.15,1,361,2,
15522060,TROPICAL GARDEN VILLA BY THE SEA  Steps to the Bch,95345600,Janet,,Lauderdale By The Sea,26.18945,-80.09705,Entire home/apt,150,3,64,2022-05-07,0.97,9,284,16,
15536099,LunaSea Unit-3    1 Bed / 1 Bath,80914824,Alan,,Fort Lauderdale,26.11106,-80.13875,Entire home/apt,72,1,112,2022-04-10,2.12,5,319,2,
15546062,"Ocean front/Ocean&Pool View, 2 queen bed, gym",100038207,Limor,,Hallandale Beach,25.987,-80.11774,Entire home/apt,250,2,3,2022-04-30,0.31,1,320,3,
15789566,"Las Olas tropical charmer, privacy and comfort",102139523,Judith,,Fort Lauderdale,26.12052,-80.13251,Entire home/apt,125,5,130,2022-05-21,1.93,18,314,12,
15790665,"Quiet and cozy room in Plantation, hi spd int+desk",8185224,Lissette,,Plantation,26.12552,-80.24908,Private room,63,18,17,2022-05-20,0.25,3,326,4,
15548865,REMODELED OCEANFRONT BEAUTY-3 MO SEASONAL RENTAL,100069623,Robert,,Hillsboro Beach,26.27798,-80.07994,Entire home/apt,130,90,0,,,1,15,0,
15570290,State of the art condo on the beach ocean view,23417974,Jacky,,Hallandale Beach,25.98009,-80.119,Entire home/apt,125,90,1,2018-10-11,0.02,1,0,0,
15801280,"Gleaming 2 BR, 2 Bath, Private Yard, Near Beaches",49009485,Lynda,,Wilton Manors,26.16052,-80.12024,Entire home/apt,129,13,9,2022-05-21,0.16,1,136,3,
15572520,Great home with magnificent view,100305475,Jose,,Pembroke Pines,26.0381,-80.40683,Private room,60,1,67,2020-03-17,0.98,1,347,0,
15801859,Very cute clean space to relax,101642499,Sigfredo..Aka Ziggy,,Wilton Manors,26.15916,-80.14988,Private room,60,1,4,2019-02-24,0.06,1,0,0,
15810789,Luxury Oceanfront Condo with Two Master suites,351303,Tracy,,Hallandale Beach,25.9783,-80.11821,Entire home/apt,140,30,9,2022-05-01,0.21,2,201,7,
15579645,sorry ! rented,77734969,Edgar,,Hollywood,26.02121,-80.12018,Entire home/apt,1400,3,0,,,1,363,0,
15816563,THE TIDES OCEANFRONT 2/2 ON 12TH FL,2001930,Dmitri,,Hollywood,25.98922,-80.11728,Entire home/apt,335,14,0,,,51,364,0,
15580906,Pleas'd In Wilton Manors Pool Home 4 Bedroom 3 Ba,12061448,Larry,,Wilton Manors,26.16208,-80.12434,Entire home/apt,386,5,36,2022-05-31,0.56,10,165,5,
15819518,Waterfront Estate Home East Las Olas Isles,102397728,Ruth,,Fort Lauderdale,26.11967,-80.11996,Private room,143,2,153,2022-05-30,2.27,2,342,46,
15590219,"Wonderful escape ON the beach, leave your stress!",100441628,Rena,,Hollywood,25.99435,-80.11824,Entire home/apt,189,10,1,2018-02-09,0.02,1,0,0,
15830077,69 Excellent studio with Great View,14310639,Enrico,,Hallandale Beach,25.98582,-80.12283,Private room,139,2,25,2022-06-16,0.37,112,365,13,
15832741,"Vacation Village Weston ""Suite A""",50322883,Alfredo,,Weston,26.12691,-80.37318,Private room,119,7,3,2022-05-15,0.06,4,0,1,
15596074,626A FLL Private Apt.- 1.5 mi to Beach & Las Olas,8487141,Victoria Park Vacation Rentals,,Fort Lauderdale,26.13111,-80.12343,Entire home/apt,110,1,277,2022-06-01,4.10,20,42,34,
15833239,"Vacation Village Weston  - ""Suite B""",50322883,Alfredo,,Weston,26.12713,-80.37423,Private room,98,7,2,2017-02-09,0.03,4,0,0,
16299534,Apartment  by  (SAWGRASS Mall),83519386,Dany,,Sunrise,26.16139,-80.31913,Private room,65,2,1,2019-02-19,0.02,2,0,0,
15833402,The Best beach block Location in Deerfield Beach!,25965138,Dan,,Deerfield Beach,26.31622,-80.079,Entire home/apt,376,4,43,2022-04-25,0.69,9,147,6,
16300426,Waterfront-Sleeps 6- Paddle boards+Kayaks+Bikes,128242397,Andrea,,Wilton Manors,26.15378,-80.13007,Entire home/apt,283,2,87,2022-06-03,1.31,4,228,28,
15854781,HistoricDOWNTOWNHollywood- 1 bdrm suite (private),33150949,Steve,,Hollywood,26.01139,-80.15257,Private room,21,2,2,2017-01-02,0.03,1,0,0,
16300708,Holiday Oasis Resort-Blue,106649416,Pamela,,Plantation,26.13825,-80.24972,Private room,79,3,79,2022-04-10,1.19,3,90,7,
15858556,5 minutes shopping to sawgrass mall/BBT,29212764,Carry,,Sunrise,26.16612,-80.29999,Entire home/apt,178,2,200,2022-06-02,3.00,1,323,43,
16308924,Hawks Nest D,49193805,Shelley,,Fort Lauderdale,26.10267,-80.14835,Entire home/apt,95,7,2,2020-02-22,0.03,43,270,0,
16310019,Tropical Sea Breeze,49193805,Shelley,,Fort Lauderdale,26.09661,-80.15633,Entire home/apt,263,7,5,2021-07-27,0.08,43,246,1,
15865989,"Come To Paradise, Walk 2 Shops, Restaurants, Beach",102837956,Johnny,,Fort Lauderdale,26.11996,-80.12625,Entire home/apt,841,3,134,2022-05-30,2.00,2,273,26,
16332842,"Few minutes to the beach, resturants, and  shops",104908087,Mira,,Lauderdale By The Sea,26.19315,-80.09924,Entire home/apt,225,2,131,2022-05-21,1.97,2,187,22,
15866398,plantation townhouse,43698620,Maria,,Plantation,26.1305,-80.27076,Entire home/apt,115,30,0,,,1,168,0,
15882339,Comfortable Room!,63417858,Jose,,Miramar,25.99018,-80.28574,Private room,53,1,206,2022-06-02,3.04,3,166,32,
16338777,1 Bedroom Apartment King Suite - Tranquility,50006959,Ken,,Hollywood,26.01002,-80.19576,Entire home/apt,153,1,9,2020-01-03,0.14,18,1,0,
15886074,The Dunes Bungalow - in the ❤️ of Fort Lauderdale!,103016878,Jill And Ron,,Fort Lauderdale,26.14129,-80.12826,Entire home/apt,149,3,153,2022-06-13,2.27,5,304,23,
16338915,2 Bedrooms Apartment Kings Suite - Fun time,50006959,Ken,,Hollywood,26.01034,-80.19384,Entire home/apt,239,1,13,2022-03-14,0.20,18,64,1,
15889106,Casa Terra Mar - Beach Club Access & Private Pool!,9443719,Ida Annika,,Lauderdale By The Sea,26.21674,-80.09563,Entire home/apt,299,3,8,2022-05-30,0.12,12,346,3,
16338964,1 Bedroom Apartment King Suite - Comfortable,50006959,Ken,,Hollywood,26.01097,-80.19456,Entire home/apt,153,1,31,2021-09-26,0.47,18,73,5,
16339043,Efficiency - Lovely and comfortable,50006959,Ken,,Hollywood,26.01025,-80.19565,Entire home/apt,123,1,42,2022-03-08,0.63,18,0,4,
15889246,Enjoy a Luxury new 3Bdr Condo+beach chairs at BW,101301047,Tal,,Hallandale Beach,25.98553,-80.12198,Entire home/apt,429,4,89,2022-05-22,1.34,1,252,17,
15895442,Private pool house,103097936,Sheila,,Pembroke Pines,26.01553,-80.24086,Entire home/apt,104,2,156,2022-05-09,2.31,1,158,34,
16345461,LUXURY FAMILY VILLA with POOL 5 bed/4 bath,50211462,Valeria,,Hollywood,26.01143,-80.13075,Entire home/apt,710,1,109,2022-03-30,1.69,11,339,13,
16366377,Near to Wilton drive,4136257,Peter,,Wilton Manors,26.15954,-80.14895,Private room,85,2,1,2020-01-16,0.03,1,0,0,
15898987,Guest House/Studio/Apartment,103125160,France,,Dania Beach,26.04341,-80.13984,Entire home/apt,85,5,41,2022-06-04,0.61,1,63,15,
16377061,HARD ROCK STA Crystal Clean stay/Long term +,46025877,Celeste,,Miramar,25.97787,-80.24092,Private room,65,3,72,2022-06-07,1.11,2,239,25,
